comp_name,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
ENSG00000106635,0.19,0.2071,0.2999,0.7772,0.4582,0.2497,0.4445,0.4868,0.6439,0.5947,0.7732,0.5226,0.5241,0.4057,0.6356,0.5031,1.2867,1.3896,0.6558,0.8321,0.7634,0.6411,0.4921,0.6935,0.8919,0.8597,0.631,0.5895,2.2277,3.403,1.1609,0.6233,0.4465,0.2812,0.3128,0.5728,0.6004,0.4141,0.5261,0.2983,0.6405,0.7687
ENSG00000175697,0.2618,0.2215,0.3885,0.5341,0.3423,0.5116,0.3927,0.6853,0.5414,0.4521,0.6234,0.6226,0.6737,0.812,0.7682,0.3063,1.0461,1.0804,0.8617,0.7146,0.3851,0.4133,0.0976,0.1521,0.4624,0.3405,0.5357,0.1958,0.9838,0.2972,0.4815,0.541,0.5469,0.2814,0.5999,0.483,0.4716,0.6055,0.3937,0.2221,0.6963,0.3887
ENSG00000146067,0.1409,0.1539,0.1938,0.7439,0.4626,0.3247,0.1751,0.7041,0.5878,1.0427,1.2214,1.5741,0.5989,0.3852,0.3213,0.3564,0.7436,0.2911,0.3726,0.4767,0.7092,0.3997,0.4522,0.3621,0.2404,0.3206,0.4356,0.5776,0.649,0.214,0.3222,0.4592,0.3267,0.4269,0.2889,0.1808,0.3937,0.3472,0.5949,0.8918,0.8468,0.1377
ENSG00000091157,0.2437,0.2777,0.3079,0.5753,0.4712,0.3891,0.4296,0.2494,0.5271,0.2717,0.1212,0.634,0.5689,0.4893,0.3246,0.4451,1.1779,0.7113,0.5849,0.5803,1.2129,0.459,0.5125,0.3239,0.7354,0.6081,0.3074,0.1371,0.6548,0.796,0.5445,0.5574,0.5227,0.7982,0.5152,0.4308,0.6686,0.66,0.1857,0.2273,0.1604,0.2615
ENSG00000160072,0.3081,0.1092,0.2682,0.805,0.5088,0.3508,0.2998,0.1804,0.184,0.482,0.8075,0.9971,0.4229,0.5269,0.4822,0.4002,0.5395,1.252,0.933,0.5955,0.4726,0.5784,0.5449,0.5938,0.5131,0.8071,0.9767,0.7519,0.9867,0.2155,0.7483,0.5771,0.5199,0.3539,0.4121,0.6934,0.3934,0.2906,0.6759,0.3673,0.3245,0.2093
ENSG00000224411,0.296,0.175,0.1381,0.6179,0.4444,0.3604,0.4982,0.3653,0.2978,0.6304,0.5202,0.5806,0.4489,0.3327,0.229,0.3703,0.194,0.6973,0.4067,0.6903,0.2912,0.8121,0.423,0.5569,0.2686,0.3333,0.588,0.4386,0.3215,0.6241,1.162,0.3368,0.5487,0.2451,0.4177,0.3796,0.6669,0.436,0.4197,0.3267,0.674,0.1743
ENSG00000067533,0.427,0.1994,0.2744,0.4708,0.3266,0.2429,0.3573,0.2122,0.7,0.5089,0.3345,0.5967,0.4678,0.8065,0.7116,0.177,1.4116,0.4964,0.277,5.6009,3.1962,0.401,0.3758,0.4966,1.0115,0.8039,0.3318,0.6026,0.8355,1.1287,0.0982,0.5537,0.5544,1.0851,0.8986,0.5654,0.2885,0.7012,0.6626,0.2533,0.2368,0.6511
ENSG00000089195,0.16,0.2212,0.2695,0.6371,0.2979,0.3503,0.3289,0.3277,0.4352,0.2798,0.6556,0.6884,0.4373,0.3149,0.7228,0.8642,2.8057,1.7363,1.1759,0.8835,1.1918,0.4737,0.4794,0.2879,0.5405,0.5148,0.5469,0.5339,0.1811,0.8055,0.296,0.7983,0.4514,0.6231,0.4076,0.709,0.8666,0.3349,0.2861,0.7181,0.6371,0.4768
ENSG00000121060,0.342,0.2147,0.2197,0.3647,0.3816,0.4317,0.1343,0.1733,0.3306,0.6906,0.7497,1.2233,0.5011,0.4535,0.1348,0.4043,1.1399,0.8055,0.6001,1.0505,0.2296,0.6256,0.2808,0.5994,0.7177,0.6572,0.4157,0.1961,0.563,0.6802,0.6695,0.0547,0.7112,0.459,0.3918,0.5067,0.2069,0.278,0.5342,0.4048,0.5331,0.5599
ENSG00000100330,0.2269,0.0099,0.3248,0.781,0.5207,0.6236,0.6116,0.6316,0.5175,0.5341,0.9158,0.8555,0.5327,0.8297,0.4806,0.8936,0.4666,0.279,0.4314,0.7075,0.8445,0.5412,0.4996,0.3134,0.5989,0.7997,1.4571,0.5809,0.6147,0.5956,0.3204,0.1854,0.4638,0.4986,0.5741,0.8448,0.5072,0.5386,0.4849,0.6458,0.5322,0.4613
ENSG00000111785,0.1933,0.2076,0.1235,0.8945,0.4472,0.6731,0.4903,0.4263,0.4772,0.4032,0.353,0.5395,0.6241,0.5582,0.3742,0.6085,1.2934,0.954,1.1274,0.6059,0.555,0.4818,0.5336,0.423,0.7946,0.6318,0.363,0.269,0.5651,0.6536,0.3191,0.8075,0.9298,0.233,0.25,0.5505,0.638,0.5449,0.4353,0.4541,0.3403,0.4307
ENSG00000025434,0.2885,0.1339,0.1406,0.7464,0.1888,0.2547,0.5712,0.4227,0.1534,0.2947,0.5808,0.7901,0.711,0.2219,0.3546,0.5362,0.9451,0.612,0.4582,0.6507,0.1431,0.5721,0.2782,0.5608,0.6336,0.4107,1.1754,0.2292,0.6784,0.6673,0.5026,0.1803,0.0664,0.3827,0.1063,0.6383,0.4861,0.5633,0.3347,0.1769,0.2823,0.1248
ENSG00000235703,0.3214,0.1569,0.19,0.5156,0.7268,0.4924,0.567,0.5965,0.5148,0.8386,1.072,1.0112,1.0403,0.4313,0.4418,0.217,0.7798,0.8798,0.7786,6.7156,5.7147,0.6817,0.5307,0.5341,0.702,0.638,0.2496,0.7142,0.7283,0.5329,0.6442,0.2208,0.4005,0.2566,0.823,0.2763,0.3899,0.3756,0.502,0.7913,0.5247,0.4896
ENSG00000039560,0.3827,0.3915,0.3029,0.7095,0.4558,0.3169,0.2699,1.0032,0.2604,1.1011,0.6457,0.7387,0.79,0.5077,0.6523,0.559,0.8833,0.2941,0.3596,0.5845,0.5661,0.9246,0.6178,0.4034,0.2974,0.6013,0.6586,0.9526,0.2277,0.3258,0.2192,0.3233,0.5202,0.3486,0.3983,0.4792,0.7591,0.478,0.3815,0.3787,0.2719,0.2877
ENSG00000225630,0.21,0.3882,0.3897,0.3766,0.5757,0.3795,0.5693,0.4921,0.3777,1.0366,0.9128,1.1451,0.474,0.4272,0.433,0.6069,1.0288,0.2025,0.332,0.3731,0.2423,0.4073,0.809,0.5556,0.2745,0.5594,0.5791,0.4092,0.6943,0.6286,0.8781,0.7865,0.8783,0.5801,0.4738,0.4043,0.4377,0.3529,0.1907,0.187,0.6631,0.6169
ENSG00000153936,0.5384,0.3087,0.1242,0.5403,0.5506,0.4469,0.4754,0.4311,0.4452,0.8477,0.5256,0.6199,0.2809,0.4949,0.2169,0.4662,0.7749,0.1947,0.5262,0.476,0.1514,0.3663,0.2253,0.3625,0.3818,0.3594,0.3614,0.5986,0.7046,0.5516,0.493,0.8696,0.8505,0.6165,0.6883,0.4443,0.3495,0.1633,0.6836,0.3401,0.545,0.4963
ENSG00000198879,0.3918,0.4052,0.4165,0.1536,0.2249,0.5491,0.6232,0.5109,0.5734,0.8019,0.561,0.4506,0.58,0.6173,0.6638,0.4311,0.9321,0.5989,0.5137,0.3294,0.4497,0.31,0.2498,0.5039,0.7353,0.5022,0.1392,0.3332,0.4229,0.8289,0.7363,0.7818,0.5439,0.4427,0.4342,0.2527,0.2461,0.3744,0.2344,0.3472,0.4937,0.5259
ENSG00000078900,0.264,0.6697,0.3573,0.6431,0.1982,0.6289,0.5951,0.693,0.5491,0.5709,0.32,0.3097,0.3571,0.7562,0.4914,0.4998,0.6635,0.4657,0.2572,0.4039,0.7157,0.0903,0.1165,0.7377,0.3985,0.3528,0.7601,0.8272,0.4319,0.5069,0.3395,0.3133,0.6514,0.8019,1.0753,1.5299,0.6181,1.9787,0.7938,0.8433,0.301,1.1543
ENSG00000133606,0.4464,0.4366,0.1134,0.425,0.5841,0.804,0.6205,0.4441,0.3682,1.0182,0.6182,0.5707,0.4901,0.6268,0.4697,0.8723,1.4299,1.0515,1.504,1.0142,0.7363,0.3975,0.5656,0.6388,0.7623,0.7949,0.7225,0.269,0.6278,0.7313,0.551,1.0152,0.867,0.1274,0.3858,0.3084,0.5995,0.7165,0.8521,0.8413,1.0838,0.7311
ENSG00000136158,0.2618,0.331,0.4506,0.6709,0.2877,0.3286,0.4311,0.2684,0.6178,0.6706,0.9398,0.174,0.2646,0.273,0.5418,0.4287,0.2612,0.9226,1.2997,0.401,1.1035,0.3484,0.4914,0.46,0.4448,0.8961,0.4832,0.5167,0.7461,0.7672,0.4101,0.128,0.5928,0.6634,0.5715,0.9203,0.8132,1.3298,1.6143,1.3773,0.4034,0.5473
ENSG00000165898,0.3034,0.1313,0.3094,0.4903,0.6589,0.4143,0.5128,0.6126,0.6285,0.7247,0.637,0.438,0.4631,0.3072,0.7354,0.6251,0.7623,0.5193,0.5687,0.3615,0.4764,0.6134,0.4009,0.195,0.5148,0.7857,1.0739,1.1678,1.0345,0.9684,2.0046,0.6917,0.9154,1.0108,0.2881,0.6993,0.5229,0.2113,0.3248,0.4508,0.6697,0.7111
ENSG00000079332,0.1048,0.2042,0.2919,0.5368,0.4323,0.5582,0.4416,0.2641,0.2933,0.9385,0.8184,1.3628,0.9142,0.2808,0.4622,0.7792,0.7004,0.3638,0.6449,0.2627,0.4991,0.4103,0.9885,0.488,0.7024,0.2333,0.2799,0.4757,0.4854,0.6876,0.2842,0.4326,0.4692,0.2676,0.3183,0.7232,0.4471,0.1199,0.3386,0.2033,0.4347,0.4656
ENSG00000097033,0.0419,0.0445,0.0045,0.0062,0.0505,0.0494,0.0484,0.0394,0.0446,0.0479,0.0394,0.0441,0.0441,0.0405,0.0538,0.0437,0.0432,0.0446,0.0436,0.0476,0.046,0.0483,0.0409,0.0429,0.0533,0.0472,0.0514,0.0433,0.042,0.0389,0.0468,0.0451,0.0443,0.0497,0.0364,0.05,0.0404,0.0451,0.0444,0.0435,0.0448,0.0423
ENSG00000204560,0.1565,0.2135,0.2947,0.4041,0.2213,0.5497,0.533,0.422,0.5789,0.6449,0.9462,1.0191,0.5809,0.4706,0.3604,0.6764,0.7534,0.8217,0.8483,0.4098,0.5525,0.4317,0.6525,0.2616,0.2828,0.6523,0.7632,0.5281,0.4645,0.67,1.2123,0.2532,0.1184,0.6609,0.464,0.4818,0.4142,0.2763,0.5293,0.7387,0.5323,0.4824
ENSG00000009950,0.0928,0.0723,0.3073,0.8028,0.5108,0.4265,0.4177,0.3639,0.2678,0.6024,0.5132,0.7344,0.2876,0.2563,0.1675,0.2208,0.4936,0.9494,0.5429,0.6638,0.2006,0.2883,0.3532,0.3966,0.6352,0.8841,0.3896,0.5104,0.4617,1.2322,0.9344,0.4258,0.3838,0.3076,0.0776,0.5726,1.1742,0.4008,0.3783,0.1299,0.3507,0.4188
ENSG00000130713,0.1411,0.1466,0.3775,0.7627,0.6664,0.4237,0.391,0.4204,0.7941,0.5226,0.5912,0.6142,0.5582,0.6422,0.5545,1.4629,0.777,0.363,0.3787,0.7741,0.5935,0.1367,0.3164,0.6302,0.7254,0.5764,1.3467,0.6978,0.4162,0.1928,0.8545,0.3803,1.0489,1.1947,0.8397,0.6636,0.5901,0.511,0.5789,0.3062,0.4243,0.3577
ENSG00000158528,0.5431,0.2954,0.2193,0.6751,0.5224,0.633,0.5822,0.6377,0.4765,0.7452,0.5362,0.3305,0.4677,0.6441,0.6484,0.2276,0.2747,0.5726,0.6664,0.3968,0.0582,0.2664,0.4731,0.5766,0.324,0.8069,0.3817,0.4792,0.9306,0.4752,0.4883,0.4701,0.3393,0.8525,0.9511,0.7369,0.8732,0.7043,0.7092,0.8313,0.6879,0.7293
ENSG00000122966,0.4413,0.4007,0.165,0.9206,0.2143,0.9366,1.7517,0.5844,0.4593,1.2256,1.0273,1.1031,0.7167,0.617,0.6476,0.7098,0.6778,0.5489,0.6106,1.7798,0.4819,0.3357,0.7545,0.4605,0.1649,0.6128,0.2789,0.4358,0.3899,0.3474,0.308,0.6545,0.5795,0.4909,0.5991,0.353,0.1013,0.4761,0.1479,0.3835,0.2078,0.4761
ENSG00000178038,0.3686,0.2551,0.2501,0.8257,0.4516,0.5433,0.2834,0.2742,0.5162,0.5299,0.7149,0.7071,0.4571,0.6363,0.5058,0.3674,0.4977,0.9244,0.4532,0.5179,0.1463,0.4017,0.4938,0.4451,0.4472,0.9753,0.743,0.3842,0.4301,0.6779,0.3946,0.3564,0.4145,0.3738,0.1985,0.4124,0.5082,0.3988,0.556,0.3421,0.5317,0.3326
ENSG00000239305,0.4355,0.1907,0.1846,0.6415,0.5946,0.3179,0.4258,0.3429,0.2432,0.1771,0.4188,0.8421,0.7476,0.7609,1.0443,1.2498,1.5074,1.2781,1.3993,4.9449,4.6169,0.3489,0.5243,0.4462,0.2035,0.1701,0.6335,0.2208,0.8234,1.2682,0.2474,0.8633,0.4199,0.3351,0.3739,0.442,0.3833,0.5361,0.4031,0.262,0.5285,0.1023
ENSG00000131153,0.3559,0.3327,0.2907,0.8836,0.5386,0.4641,0.734,0.6974,0.3778,0.5948,0.5593,1.2264,0.9449,0.7406,0.943,0.5639,1.2854,0.4932,1.279,6.0136,3.8807,0.5749,0.4792,0.3312,1.1341,0.789,0.3329,0.5753,0.4227,0.7256,0.3621,0.547,0.4045,0.1937,0.3076,0.4083,0.2641,0.1811,0.4644,0.6905,0.5241,0.4142
ENSG00000180787,0.1905,0.2818,0.1445,0.7398,0.5663,0.2514,0.3428,0.1543,0.1976,1.078,1.0104,1.1634,0.6585,0.314,0.2549,0.1384,0.5574,0.4308,0.4512,0.4103,0.4072,0.4631,0.5696,0.5348,0.3388,0.3897,0.8577,0.8468,0.7966,0.9041,0.4815,0.2932,0.294,0.4794,0.2345,0.2752,0.5768,0.5489,1.1885,0.9296,0.4273,0.3112
ENSG00000126878,0.3617,0.2303,0.1841,0.494,0.3836,0.2919,0.3329,0.4428,0.3256,0.5179,0.4604,0.3898,0.7153,0.3933,0.257,0.5314,0.8223,0.836,0.3523,0.8227,0.3456,0.192,0.151,0.5873,0.623,0.4097,0.265,1.22,0.9819,0.6783,0.7754,0.9009,0.9314,0.3865,0.5505,0.324,0.4674,0.735,0.5294,0.4365,0.3779,0.3937
ENSG00000197579,0.4089,0.1974,0.3654,0.6519,0.2723,0.6923,0.5137,0.5756,0.1652,0.7874,0.5459,0.5989,0.5232,0.3366,0.3372,0.3928,0.169,0.2433,0.2048,0.4957,0.3519,0.1817,0.375,0.4846,0.1801,0.6886,1.0318,0.2715,0.0424,0.2246,0.4644,0.1496,0.4072,0.3032,0.3683,0.3675,0.6374,0.3989,0.3337,0.3754,0.3795,0.4144
ENSG00000111335,0.1857,0.5878,0.2003,0.3157,0.3332,0.3199,0.3674,0.7496,0.2066,0.5233,1.0277,1.0883,0.4734,0.2869,0.4289,0.2431,0.6065,0.453,0.5133,0.7911,0.7044,0.343,0.218,0.4157,0.3067,0.8293,0.357,0.3132,0.2853,0.2895,0.6521,0.8781,1.0323,1.0482,0.5925,0.9695,0.6497,0.8064,0.6501,0.6172,0.6325,0.5067
ENSG00000275993,0.1096,0.1595,0.276,0.6031,0.3655,0.3162,0.1021,0.6614,1.335,0.708,0.7973,0.5269,0.1192,0.4049,0.4477,0.5438,0.4974,0.1994,0.1782,0.6486,0.5126,0.6004,0.4704,0.4651,0.32,0.2506,0.6419,0.6446,0.6138,1.0993,0.3274,0.4344,0.4878,0.2187,0.4225,0.5693,0.6314,0.6057,0.6664,0.4005,0.7485,0.6316
ENSG00000162430,0.3278,0.3711,0.139,0.8685,0.6541,0.3737,0.499,0.7359,0.4555,0.3712,0.4739,0.8403,0.7313,0.5415,0.6794,0.2868,0.2666,0.4735,0.3716,0.8821,0.3231,0.562,0.4442,0.4265,0.4301,0.3682,0.3843,0.569,0.5188,0.4765,0.4909,0.23,0.4468,0.4067,0.1965,0.424,0.3144,0.1617,0.1866,0.4859,0.7285,0.4346
ENSG00000170190,0.2831,0.2289,0.2998,0.8372,0.2198,0.4481,0.3909,0.3892,0.3878,0.2341,0.3915,0.8933,0.9371,0.8242,0.6944,0.3942,1.0727,0.6739,0.5006,0.4628,0.413,0.6206,0.58,0.4503,0.3914,0.503,0.3584,0.6935,0.4555,0.8832,0.2326,0.4107,0.3402,0.3501,0.2067,0.5239,0.4577,0.7889,0.907,0.7889,1.0664,0.6043
ENSG00000185008,0.2025,0.6341,0.1838,0.4308,0.6555,0.4115,0.32,0.3062,0.4496,0.3499,0.4033,0.7035,0.5172,0.381,0.4661,0.6647,0.9077,0.2974,0.7155,0.3712,0.301,0.5741,0.2068,0.5354,0.7778,0.507,0.1904,0.3498,0.2113,0.3294,0.4714,0.6056,0.8282,0.2181,0.2117,0.5616,0.3228,0.3751,0.5275,0.5881,0.5285,0.4517
ENSG00000142687,0.5172,0.1737,0.3135,1.1495,0.5605,0.2588,0.4063,0.8606,0.6445,0.7371,0.5535,0.6246,0.9188,0.5868,0.3353,0.067,0.2105,0.6714,0.5603,0.4722,0.4535,0.2345,0.319,0.2239,0.7612,0.7565,0.7157,0.5229,0.9459,0.5511,0.4434,0.1802,0.3592,0.3018,0.4895,0.5583,0.5598,0.6972,0.7196,0.5218,0.3121,0.4544
ENSG00000076944,0.2633,0.1644,0.2994,1.0124,0.4867,0.3046,0.267,0.5715,0.231,0.5898,0.6062,0.8532,0.5704,0.518,1.022,0.422,0.4205,0.6742,0.6653,0.3814,0.299,0.459,0.3422,0.4431,0.5534,0.6638,0.7927,0.9873,0.2081,0.1901,0.7571,0.7045,0.5238,0.5561,0.2802,0.7065,0.4979,0.2964,0.3781,0.4383,0.3852,0.3927
ENSG00000166289,0.0497,0.0469,0.0034,0.0033,0.0459,0.0462,0.0432,0.0447,0.0433,0.0471,0.0479,0.0498,0.0455,0.0423,0.0462,0.0469,0.0463,0.0463,0.039,0.0456,0.0453,0.05,0.0458,0.041,0.0479,0.0425,0.0504,0.0409,0.0468,0.0392,0.046,0.0442,0.0426,0.0507,0.0432,0.0464,0.0446,0.0492,0.0444,0.0459,0.0467,0.041
ENSG00000113460,0.3593,0.3048,0.1884,0.589,0.2471,0.2485,0.1965,0.5231,0.6086,0.7544,0.3966,0.9733,0.5257,0.2088,0.2638,0.3874,0.4501,0.6963,0.8102,0.4987,0.6938,0.4524,0.6777,0.7742,0.5534,0.5261,0.5311,0.3409,0.6599,1.068,0.2904,0.4921,0.2864,0.6886,0.4948,0.4952,1.0592,1.0047,0.7274,0.3618,0.336,0.9666
ENSG00000113812,0.1355,0.3068,0.293,0.3762,0.3368,0.3361,0.3662,0.2537,0.3879,0.6165,0.8184,1.1521,0.7315,0.8138,0.7118,0.5536,1.0423,0.9615,0.6412,0.586,0.5496,0.3347,0.3906,0.4433,0.59,0.8387,0.4731,0.466,0.6701,0.7398,0.4901,0.1757,0.4453,0.2731,0.3398,0.5458,0.7998,0.5184,0.6677,0.3504,0.3277,0.5313
ENSG00000173085,0.2823,0.1642,0.2056,0.9037,0.3398,0.3873,0.299,0.26,0.669,0.9634,0.6924,1.2059,0.3244,0.4986,0.2293,0.2656,0.9524,0.5792,0.5314,0.5887,0.3546,0.535,0.4672,0.1378,0.6503,0.776,0.7829,1.0423,0.9446,0.7513,0.8444,0.6891,0.3882,0.6363,0.5372,0.0911,0.5829,0.7729,0.633,0.5547,0.4852,0.7954
ENSG00000181577,0.3857,0.3965,0.2051,0.6432,0.0806,0.3901,0.3209,0.3907,1.1122,0.451,0.5945,0.5917,0.442,0.69,0.7627,0.3564,0.5438,0.4353,0.5253,0.5383,0.3966,0.3375,0.666,0.326,0.3863,0.6436,0.5586,0.4589,0.2298,1.0038,0.6049,0.5961,0.853,1.1577,0.661,0.6956,0.3804,0.3382,0.096,0.3994,0.2673,0.5754
ENSG00000163611,0.3158,0.3814,0.398,0.4698,0.3099,0.1492,0.1906,0.4106,0.2273,0.9075,0.9909,0.8942,0.4397,0.5446,0.3491,0.3217,0.3288,0.4167,0.4836,0.8362,0.4371,0.2572,0.183,0.3781,0.6133,0.6203,0.6278,0.8468,0.3095,1.0308,0.7567,0.0872,0.3947,0.2995,0.5829,0.2803,0.668,0.4166,0.6703,0.3397,0.5019,0.2256
ENSG00000142541,0.1012,0.4156,0.4545,0.3257,0.7323,0.3471,0.3131,0.5121,0.4183,0.1831,0.5172,0.6814,0.6212,0.5005,0.5811,0.3833,0.6219,1.4392,0.722,0.6836,0.3062,0.161,0.2849,0.4948,0.881,0.676,0.54,0.6625,0.4615,0.3066,0.3157,0.8303,0.4326,0.4625,0.3878,0.3792,0.27,0.5481,0.4516,0.7141,0.3863,0.549
ENSG00000099864,0.3004,0.3232,0.3665,1.018,0.3468,0.5271,0.7829,0.5162,0.4266,0.4946,0.701,1.1487,0.7029,0.4834,0.925,0.7836,1.6729,1.1904,0.9853,1.1599,0.6004,0.3198,0.3143,0.483,0.6626,0.8993,0.5175,0.9129,0.8089,0.8055,0.8997,0.0915,0.5615,0.3803,0.4792,0.4345,0.6733,0.2588,0.4036,0.4649,0.6333,0.2494
ENSG00000120156,0.0984,0.2324,0.2411,0.2122,0.2333,0.6141,0.6062,0.44,0.1894,0.6925,0.7788,0.6556,0.6414,0.3456,0.341,0.6443,0.6622,0.2797,0.4549,0.277,0.8477,0.1939,0.7302,0.5572,0.565,0.8536,1.1534,0.6124,0.3477,0.4311,0.8803,0.5304,0.5766,0.2266,0.0725,0.6634,0.782,0.3284,0.131,0.3244,0.4448,0.2186
ENSG00000121716,0.4211,0.3329,0.2208,0.7761,0.2983,0.3669,0.5984,0.399,0.4258,0.6589,0.6282,0.6716,0.5356,0.4588,0.4096,0.5725,1.6993,1.0278,1.3193,4.6602,4.1949,0.2675,0.512,0.5444,0.2846,0.9128,1.0707,1.0289,1.3324,0.3636,0.212,0.2989,0.3496,0.3056,0.4205,0.4716,0.3889,0.1462,0.2935,0.7225,0.5073,0.4312
ENSG00000108298,0.6763,0.7454,0.2532,0.8055,0.5734,0.3011,0.2567,0.4527,0.4104,0.4245,0.2389,0.6665,0.7894,0.5411,0.186,0.3881,0.7761,0.5859,0.3306,0.4013,0.4218,0.463,0.2201,0.1394,0.6014,0.4965,0.5932,0.3899,0.4342,0.934,1.4532,0.4651,0.3328,0.1613,0.2406,0.3128,0.3485,0.5051,0.3158,0.203,0.4755,0.5264
ENSG00000228300,0.0641,0.1315,0.2584,1.0395,0.3868,0.3181,0.2461,0.7134,0.322,0.503,0.3882,0.6517,0.6146,0.6201,0.2517,0.4603,0.7385,0.9154,1.0444,0.855,0.5398,0.3176,0.7455,0.4474,0.4479,0.7398,0.3823,0.4858,0.4699,0.5349,0.5131,0.7462,0.6777,0.3815,0.3445,0.4451,0.6637,0.1981,0.3654,0.9952,0.8646,0.803
ENSG00000182810,0.4834,0.0951,0.3881,0.6399,0.434,0.9123,0.4492,0.2854,0.3596,0.586,0.2,0.7454,0.5743,0.1829,0.4833,1.2548,2.2375,0.959,1.0514,1.1075,0.482,0.8071,0.8192,0.6267,0.7821,0.5833,1.1307,1.2443,0.7032,0.6711,0.7285,0.5052,0.4625,0.3138,0.2573,0.5027,0.7969,0.6888,0.6841,0.4105,0.2775,0.1591
ENSG00000124571,0.6223,0.2773,0.2915,0.4663,0.087,0.4184,0.3824,1.054,0.411,0.4711,0.7135,1.0357,0.8797,0.4881,0.2584,0.267,0.8994,0.7366,0.4447,0.4771,0.411,0.5047,0.3672,0.4214,0.281,0.8769,0.8714,0.4191,0.3075,0.2748,0.4048,0.4402,0.4901,0.7634,0.4683,0.2167,0.275,0.4009,0.3535,0.2331,0.6992,0.7502
ENSG00000116266,0.291,0.2541,0.2748,0.6733,0.2241,0.4265,0.4761,0.4115,0.3851,0.5253,0.5505,0.6821,0.6399,0.1899,0.3786,0.328,1.2768,0.5038,0.7011,0.6792,0.5094,0.3027,0.2647,0.6184,0.5578,0.6471,0.5113,0.4016,0.7,1.004,0.446,0.3344,0.5903,0.6523,0.4068,0.487,0.207,0.2217,0.4137,0.2055,0.4062,0.2841
ENSG00000187605,0.4794,0.2345,0.1814,0.748,0.3108,0.185,0.2221,0.2391,0.1225,0.3453,0.2537,0.8084,0.8512,0.9568,0.8798,0.3869,1.3809,1.0632,1.1294,0.9421,0.6112,0.4233,0.3136,0.3183,0.7573,0.9476,1.0247,0.3594,0.8288,0.8641,0.4334,0.7851,0.3857,0.4495,0.5196,0.6558,0.6874,0.2279,0.4514,0.1558,0.1875,0.4592
ENSG00000169976,0.2127,0.265,0.137,0.9248,0.2934,0.3376,0.1399,0.896,0.8564,1.1325,0.5231,0.4695,0.2787,0.5873,0.758,0.6195,0.3612,0.3495,0.364,0.1603,0.1855,0.6478,0.5161,0.3078,0.4446,0.5645,0.5289,0.6783,0.8715,1.0838,0.2639,0.1769,0.2724,0.4484,0.1553,0.4032,0.2124,0.6062,0.2905,0.3552,0.2964,0.2555
ENSG00000169504,0.4002,0.3694,0.573,0.9714,0.5015,0.3901,0.4849,0.3728,0.2478,0.2828,0.5021,0.637,0.4164,0.336,0.2697,0.6843,0.608,0.3768,0.3771,0.694,0.263,0.4121,0.4267,0.4286,0.2841,0.6137,0.7262,0.6232,0.7955,0.706,0.0566,0.1408,0.2937,0.559,0.6397,0.7908,0.5233,0.1433,1.1685,0.817,0.716,1.3905
ENSG00000133028,0.3052,0.4607,0.474,0.7054,0.6907,0.6295,0.6072,0.4496,0.4005,0.6978,0.3054,0.7989,0.7414,0.597,0.67,0.4288,0.2728,0.3899,0.5605,0.5532,0.5999,0.3824,0.319,0.4726,0.3898,0.3692,0.0657,0.3567,0.7019,0.8787,0.7735,1.3218,0.9334,0.4962,0.5844,0.3303,0.3382,0.4149,0.9206,0.9014,0.7577,0.1661
ENSG00000112378,0.3096,0.2644,0.4634,0.5428,0.8055,0.4515,0.5032,0.4525,0.5811,0.5776,0.3523,0.5143,0.7828,0.2417,0.3411,0.1809,0.2835,0.4312,0.7547,0.5811,0.7273,0.4624,0.503,0.7214,0.4374,0.4085,0.38,0.7177,0.7471,0.7205,0.731,0.2696,0.1531,0.5978,0.7592,0.5344,0.6883,0.4483,0.4756,0.4115,0.4889,0.5132
ENSG00000105186,0.0305,0.4226,0.58,0.7564,0.4672,0.1543,0.3816,0.9278,0.5106,0.2654,0.5296,0.911,0.7923,0.6968,0.4472,0.2666,0.2226,0.3042,0.7521,0.4689,0.4531,0.6141,1.1875,0.8285,0.769,0.4282,0.6622,0.6981,0.7865,0.7528,0.586,0.4273,0.2271,0.3481,0.472,0.5555,0.6348,0.8231,0.3528,0.3426,0.3618,0.4314
ENSG00000176124,0.2478,0.2814,0.4858,0.326,0.5882,0.5354,0.4941,0.8286,0.3203,0.5365,0.8192,0.9949,0.5478,0.331,0.4327,0.3578,0.6122,0.6595,0.2825,0.43,0.6978,0.5312,0.5956,0.13,0.554,0.782,0.7272,0.9206,0.8509,0.8269,0.3549,0.2787,0.4861,0.577,0.1641,0.646,0.9525,0.694,0.2621,0.4612,0.6333,1.0124
ENSG00000164323,0.35,0.2268,0.2034,0.6266,0.3593,0.2042,0.3459,0.2591,0.2054,0.1682,0.7048,0.5139,0.3294,1.0539,0.4675,0.503,1.0174,1.1837,0.6832,5.6784,4.2649,0.5103,0.2523,0.3372,1.1464,1.0082,0.4549,0.4211,0.9929,0.9488,0.2817,0.5799,0.5169,0.193,0.1492,0.575,0.3393,0.3497,0.5048,0.3934,0.5606,0.7838
